Time,Gesture,Hand,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W
25.65517,1,Right,0.9856513,2.480613,1.094681,-0.1637024,0.470704,0.2970989,0.8144763
25.66637,1,Right,0.986194,2.479836,1.094023,-0.1629763,0.4712965,0.2935269,0.8155736
25.67761,1,Right,0.986746,2.480051,1.092855,-0.1635363,0.47267,0.2922511,0.8151247
25.68831,1,Right,0.9875228,2.479696,1.0908,-0.1615474,0.4741661,0.2944295,0.8138674
25.69995,1,Right,0.987794,2.479733,1.089342,-0.1602478,0.4748652,0.2974214,0.8126279
25.71085,1,Right,0.9890702,2.481144,1.085597,-0.1595964,0.4766457,0.2986029,0.8112794
25.72193,1,Right,0.9899578,2.481934,1.082097,-0.1600523,0.4791913,0.2988881,0.8095831
25.73295,1,Right,0.9912301,2.482718,1.07793,-0.1607335,0.4834003,0.2983984,0.8071228
25.74406,1,Right,0.9928584,2.483175,1.073385,-0.1616533,0.4885428,0.2971828,0.8042864
25.75507,1,Right,0.9949583,2.483186,1.069084,-0.1612535,0.4931999,0.296086,0.8019254
25.76634,1,Right,0.9967577,2.483688,1.063875,-0.1602594,0.4991259,0.2948104,0.7989224
25.7774,1,Right,0.9985535,2.483937,1.058013,-0.159467,0.5044401,0.2953948,0.7955202
25.78851,1,Right,1.000319,2.484559,1.052016,-0.1588852,0.5095727,0.2951559,0.7924482
25.80001,1,Right,1.002266,2.48478,1.044959,-0.1589313,0.5162382,0.2934361,0.7887549
25.81091,1,Right,1.004165,2.484826,1.037895,-0.1584611,0.5216228,0.2926795,0.7855816
25.82185,1,Right,1.005842,2.484441,1.031116,-0.1560457,0.5286462,0.2919496,0.7816318
25.83334,1,Right,1.008186,2.484783,1.023496,-0.1545286,0.5344586,0.291877,0.7779992
25.84443,1,Right,1.010309,2.485427,1.01562,-0.1534576,0.5400013,0.2924194,0.7741707
25.8558,1,Right,1.012568,2.486107,1.007217,-0.1511571,0.5459815,0.2941083,0.7697766
25.8669,1,Right,1.014715,2.486551,0.9988596,-0.1490174,0.552195,0.2959998,0.765022
25.87807,1,Right,1.016577,2.487438,0.9901035,-0.1472365,0.5586467,0.2978354,0.7599535
25.88883,1,Right,1.018429,2.488139,0.9811628,-0.1453059,0.5656969,0.2985805,0.7547999
25.90006,1,Right,1.02004,2.488462,0.9732012,-0.1433495,0.572519,0.2989876,0.7498529
25.9116,1,Right,1.021518,2.489102,0.9643971,-0.1413046,0.5789943,0.298917,0.7452833
25.92258,1,Right,1.022888,2.489622,0.9562417,-0.1391757,0.5858089,0.297419,0.7409453
25.93333,1,Right,1.024161,2.490082,0.9483192,-0.1373915,0.5918341,0.2952747,0.737339
25.9446,1,Right,1.024887,2.490838,0.9426646,-0.1360673,0.5968595,0.2936824,0.7341629
25.95544,1,Right,1.025482,2.491437,0.9346399,-0.1342737,0.6028773,0.2929196,0.7298682
25.9667,1,Right,1.02564,2.492637,0.9310327,-0.1345981,0.6055112,0.2920633,0.7279687
25.97773,1,Right,1.02619,2.493003,0.9266012,-0.1343297,0.608489,0.2914148,0.7257921
25.98931,1,Right,1.026173,2.492135,0.9245519,-0.1295739,0.6093989,0.2930582,0.7252313
25.99979,1,Right,1.025961,2.492245,0.9211574,-0.1254967,0.6106371,0.2939804,0.7245333
26.01119,1,Right,1.025707,2.493189,0.9191617,-0.1241539,0.6104601,0.2934816,0.7251157
26.02196,1,Right,1.025254,2.493535,0.9164073,-0.1218953,0.6129368,0.2934107,0.7234364
26.03329,1,Right,1.025819,2.495312,0.9143286,-0.1221865,0.6119576,0.2955734,0.7233358
26.04421,1,Right,1.025296,2.496291,0.9130774,-0.1212306,0.6126719,0.2985087,0.7216848
26.05527,1,Right,1.025592,2.497811,0.9110887,-0.1201968,0.612939,0.3033037,0.7196287
26.06648,1,Right,1.025238,2.499115,0.9105385,-0.1191019,0.6129156,0.3073669,0.718105
26.07722,1,Right,1.025958,2.501071,0.9078208,-0.1204048,0.6151668,0.3054059,0.7167982
26.08844,1,Right,1.026068,2.502521,0.9071503,-0.1210818,0.6165592,0.304642,0.7158123
26.1001,1,Right,1.025615,2.505103,0.9064128,-0.1223142,0.6167628,0.3038543,0.7157622
26.1108,1,Right,1.025689,2.509324,0.9046601,-0.1245646,0.6173552,0.3039744,0.7148118
26.12185,1,Right,1.027018,2.513686,0.9024184,-0.1273331,0.6183334,0.3041631,0.7133967
26.13317,1,Right,1.027405,2.518786,0.9007689,-0.1316552,0.6204787,0.3054645,0.7101862
26.14422,1,Right,1.027014,2.524597,0.899729,-0.1354971,0.6223142,0.3094405,0.7061247
26.15521,1,Right,1.026241,2.530977,0.8990849,-0.1384459,0.6229997,0.3175192,0.7013456
26.16633,1,Right,1.025382,2.537997,0.8981705,-0.1412383,0.6238238,0.3265931,0.6958682
26.17803,1,Right,1.023626,2.545736,0.8978106,-0.1446498,0.6245202,0.3375782,0.6892691
26.18896,1,Right,1.021394,2.553705,0.8980724,-0.1482337,0.6241973,0.3486356,0.6832699
26.2002,1,Right,1.01879,2.561909,0.8992209,-0.1523212,0.6212077,0.3621693,0.6780359
26.21101,1,Right,1.015982,2.570288,0.8998794,-0.1579649,0.6179928,0.3715651,0.6745898
26.22181,1,Right,1.013574,2.578224,0.9003815,-0.1628847,0.6160337,0.3784879,0.6713553
26.23304,1,Right,1.01207,2.585023,0.9004214,-0.1707088,0.6144062,0.3768871,0.6718034
26.24434,1,Right,1.009406,2.593219,0.9011605,-0.1767381,0.6129901,0.3792022,0.6702331
26.2552,1,Right,1.006715,2.601383,0.9019582,-0.183804,0.6107001,0.3811927,0.6692934
26.26627,1,Right,1.003711,2.609648,0.9026224,-0.1910046,0.6087025,0.3847545,0.6670551
26.27745,1,Right,1.000425,2.617433,0.9037127,-0.1971097,0.6062847,0.393408,0.6624174
26.2884,1,Right,0.9970818,2.625126,0.904996,-0.201881,0.6031862,0.4033262,0.6578285
26.30005,1,Right,0.9943441,2.632206,0.9053906,-0.2057094,0.6003963,0.4159,0.6513333
26.31085,1,Right,0.9902686,2.640455,0.9066687,-0.2107303,0.5978498,0.4261198,0.645438
26.32204,1,Right,0.989669,2.644679,0.9062172,-0.215674,0.5978164,0.4260479,0.6438816
26.3333,1,Right,0.9879255,2.650498,0.9068019,-0.2203039,0.5972443,0.4257459,0.6430442
26.34456,1,Right,0.9875029,2.653757,0.9074053,-0.2226634,0.5963386,0.4246613,0.6437889
26.35519,1,Right,0.9861351,2.657939,0.9080747,-0.2251366,0.5951988,0.4263127,0.6428914
26.36644,1,Right,0.9857756,2.660924,0.9086334,-0.2251492,0.5944827,0.4254511,0.6441193
26.37769,1,Right,0.9851417,2.663926,0.9091305,-0.2266197,0.593545,0.4253615,0.6445273
26.38822,1,Right,0.984289,2.666209,0.9103472,-0.2269028,0.5920517,0.4275149,0.6443764
26.3994,1,Right,0.9843647,2.667778,0.9104643,-0.2261018,0.5915281,0.4278883,0.6448907
26.41096,1,Right,0.9838985,2.669955,0.9104605,-0.2266418,0.5925407,0.4291251,0.6429468
26.42193,1,Right,0.9836381,2.671729,0.9108393,-0.2280104,0.5918962,0.430598,0.6420712
26.43314,1,Right,0.983306,2.671908,0.9117118,-0.2254972,0.5942529,0.42784,0.6426254
26.44445,1,Right,0.9838277,2.671921,0.9117692,-0.2243885,0.5945771,0.4259747,0.6439514
26.4552,1,Right,0.9832478,2.67221,0.9139097,-0.2242547,0.5944905,0.4259917,0.6440668
26.46619,1,Right,0.9832072,2.671537,0.9154885,-0.2243148,0.5951461,0.4236286,0.6449983
26.47711,1,Right,0.9827961,2.670925,0.9177786,-0.2235267,0.5948628,0.4205632,0.6475343
26.48853,1,Right,0.9821334,2.670688,0.9204005,-0.2226677,0.5924884,0.4204214,0.6500942
26.49991,1,Right,0.9818767,2.670144,0.9226592,-0.2219213,0.590656,0.4205068,0.6519589
26.51087,1,Right,0.9814635,2.669673,0.9252182,-0.2220549,0.5886157,0.4202715,0.6539075
26.52188,1,Right,0.981253,2.669815,0.9272813,-0.2220653,0.5881728,0.4191129,0.6550452
26.53309,1,Right,0.9809531,2.669448,0.9304773,-0.2229791,0.5861111,0.4175131,0.6575993
26.54413,1,Right,0.980334,2.668714,0.9337564,-0.2243331,0.5838093,0.4159149,0.660194
26.55527,1,Right,0.9798585,2.668213,0.9379383,-0.2224466,0.5815352,0.4170353,0.6621299
26.56636,1,Right,0.9788547,2.667946,0.9422684,-0.2229964,0.5786425,0.4170393,0.6644725
26.57751,1,Right,0.977828,2.667657,0.946851,-0.2242079,0.5753276,0.4166268,0.6671965
26.58832,1,Right,0.9766424,2.667365,0.9518687,-0.2252153,0.5716746,0.4160601,0.6703433
26.59994,1,Right,0.9750398,2.667485,0.9568818,-0.2266351,0.5669628,0.4157465,0.6740509
26.61082,1,Right,0.9728619,2.667731,0.9627631,-0.2291177,0.561343,0.4156162,0.6779841
26.62193,1,Right,0.9712921,2.667732,0.9679626,-0.2300068,0.5566273,0.4158095,0.6814436
26.63325,1,Right,0.9691188,2.667979,0.97365,-0.2322246,0.5517924,0.4156269,0.6847271
26.64451,1,Right,0.9670804,2.668129,0.9793767,-0.2352051,0.5475758,0.4150892,0.6874156
26.65529,1,Right,0.9647467,2.668085,0.9856398,-0.2377243,0.5432371,0.4147213,0.6902078
26.66613,1,Right,0.9620758,2.668131,0.9919448,-0.2404242,0.5383784,0.414514,0.6931978
26.67752,1,Right,0.9593238,2.667858,0.9984702,-0.2433561,0.531565,0.4147378,0.6972869
26.68839,1,Right,0.9561251,2.667772,1.005455,-0.2459196,0.5252169,0.4146332,0.7012489
26.69967,1,Right,0.9528794,2.667737,1.012133,-0.2490466,0.5172796,0.4139782,0.7064132
26.71097,1,Right,0.9491962,2.667711,1.018657,-0.2541286,0.5098813,0.4118806,0.711192
26.7219,1,Right,0.945462,2.667035,1.025441,-0.2579654,0.5027349,0.4104455,0.7157136
26.73316,1,Right,0.9445047,2.664635,1.031654,-0.2556589,0.4966467,0.4090263,0.7215803
26.74406,1,Right,0.941357,2.664225,1.037567,-0.2546504,0.4911741,0.4081338,0.7261735
26.75516,1,Right,0.938305,2.664515,1.04215,-0.2557394,0.4863943,0.4067622,0.7297688
26.76627,1,Right,0.9350427,2.664615,1.04695,-0.259452,0.4805293,0.4052149,0.7331966
26.7774,1,Right,0.9324195,2.664171,1.051706,-0.2623278,0.4750775,0.4041641,0.7362994
26.78831,1,Right,0.9310749,2.663263,1.055185,-0.2629269,0.4716213,0.4043405,0.7382084
26.7999,1,Right,0.9290143,2.662787,1.058624,-0.2646812,0.4683391,0.4032017,0.7402909
26.81088,1,Right,0.9270698,2.661615,1.062546,-0.2658774,0.4638967,0.4012496,0.7437122
26.82163,1,Right,0.9251745,2.660764,1.065713,-0.2668638,0.4594528,0.3998117,0.7468851
26.83312,1,Right,0.9244919,2.660196,1.067248,-0.2663649,0.4571523,0.3963352,0.7503198
26.84411,1,Right,0.9233071,2.659471,1.069275,-0.2673736,0.4539846,0.3928566,0.7537062
26.85518,1,Right,0.9231692,2.658643,1.070253,-0.2670774,0.4530052,0.3898249,0.7559713
26.86625,1,Right,0.9229177,2.657897,1.071099,-0.2670247,0.4526102,0.3861648,0.7581019
26.87768,1,Right,0.9228236,2.657498,1.072044,-0.2655953,0.4534322,0.3850186,0.7586957
26.88829,1,Right,0.9225504,2.656827,1.072732,-0.2655847,0.4524234,0.3828471,0.7603986
26.89945,1,Right,0.9228488,2.656342,1.072714,-0.264744,0.4528959,0.3821205,0.7607759
26.91128,1,Right,0.9226039,2.65636,1.073374,-0.2644681,0.4523615,0.3806362,0.761933
26.92179,1,Right,0.92284,2.656152,1.073392,-0.2644669,0.4517324,0.3781313,0.7635521
26.93275,1,Right,0.9230376,2.655941,1.07328,-0.2648132,0.4540132,0.373707,0.7642572
26.94402,1,Right,0.9235547,2.655727,1.072952,-0.2651448,0.4549237,0.3698932,0.7654552
26.95503,1,Right,0.9217057,2.655093,1.0745,-0.2644841,0.4549132,0.3709387,0.7651841
26.96672,1,Right,0.9214633,2.655131,1.074722,-0.2646299,0.4542003,0.3707094,0.7656681
26.97729,1,Right,0.9200853,2.65457,1.075924,-0.2638067,0.45363,0.3702497,0.7665122
26.98837,1,Right,0.9191934,2.654316,1.076565,-0.2638509,0.4529108,0.3690832,0.7674842
26.99967,1,Right,0.9180533,2.65422,1.077786,-0.2645523,0.450022,0.3678251,0.7695433
27.01074,1,Right,0.9168272,2.654043,1.079026,-0.265165,0.4479735,0.3666342,0.7710944
27.02215,1,Right,0.9154589,2.654251,1.079777,-0.2654796,0.4470271,0.3679062,0.7709296
27.03316,1,Right,0.9134238,2.654324,1.081168,-0.2667285,0.444101,0.3700134,0.7711811
27.04459,1,Right,0.9116701,2.653523,1.082834,-0.2665818,0.4399303,0.3723544,0.7724944
27.05529,1,Right,0.9104202,2.653225,1.083771,-0.2668833,0.4368863,0.372923,0.7738425
27.06617,1,Right,0.9097398,2.652944,1.084185,-0.2668918,0.434543,0.3718181,0.7756884
27.07714,1,Right,0.9097618,2.653159,1.084109,-0.2677598,0.4347138,0.3703619,0.7759901
27.08834,1,Right,0.9087206,2.652983,1.084788,-0.2681341,0.4329623,0.370124,0.776953
27.10002,1,Right,0.9089447,2.65301,1.084932,-0.2682441,0.4331709,0.370822,0.7764658
27.11073,1,Right,0.9085948,2.653084,1.085049,-0.2682654,0.4329097,0.3719681,0.7760558
27.12213,1,Right,0.9093814,2.65357,1.084451,-0.2680441,0.4342971,0.3717656,0.7754539
27.13306,1,Right,0.9096901,2.653867,1.083833,-0.2678033,0.4359263,0.3712618,0.7748641
27.14443,1,Right,0.9101269,2.653944,1.083764,-0.2693483,0.4355157,0.3690603,0.7756107
27.15539,1,Right,0.9103292,2.653773,1.083774,-0.2699567,0.4358804,0.3674001,0.7759824
27.16628,1,Right,0.9106709,2.653689,1.083321,-0.2711332,0.4374365,0.3629753,0.7767786
27.17788,1,Right,0.9110885,2.653359,1.082929,-0.2707328,0.438864,0.3614865,0.7768074
27.18854,1,Right,0.9116494,2.65341,1.082163,-0.2701278,0.4406144,0.3620114,0.775782
27.19959,1,Right,0.9120576,2.653516,1.081418,-0.2695962,0.4422859,0.3643258,0.7739301
27.21046,1,Right,0.9126505,2.653769,1.080694,-0.2690743,0.4437707,0.3678995,0.7715675
27.22163,1,Right,0.9130371,2.653697,1.080034,-0.2685485,0.4452807,0.3716998,0.7690552
27.23335,1,Right,0.9134225,2.653528,1.079414,-0.2684045,0.4465152,0.3734688,0.7675313
27.2441,1,Right,0.9136778,2.652386,1.079121,-0.2692511,0.4472744,0.3713537,0.7678189
27.25491,1,Right,0.9138519,2.650234,1.079717,-0.2690436,0.4461374,0.3688689,0.7697485
27.26684,1,Right,0.91414,2.647612,1.080227,-0.2671113,0.4452395,0.3678097,0.7714463
27.27779,1,Right,0.9145358,2.645358,1.080381,-0.2641026,0.4453202,0.3668424,0.7728949
27.28853,1,Right,0.9146485,2.642861,1.080418,-0.2618298,0.4448357,0.3672517,0.7737523
27.29972,1,Right,0.9150903,2.640219,1.080722,-0.2599381,0.4442311,0.3674479,0.7746438
27.31068,1,Right,0.9157468,2.636689,1.081264,-0.2574375,0.4434753,0.3669947,0.7761253
27.32189,1,Right,0.9163852,2.633295,1.081656,-0.2547814,0.4431436,0.365985,0.7776664
27.33295,1,Right,0.9169894,2.629205,1.082248,-0.2518699,0.4431544,0.3634333,0.7798025
27.34394,1,Right,0.9174622,2.624712,1.083053,-0.2483893,0.4425542,0.3607214,0.7825143
27.35519,1,Right,0.9179663,2.621061,1.083114,-0.2451949,0.4419482,0.3581915,0.7850223
27.36699,1,Right,0.9186142,2.616514,1.083381,-0.2414883,0.4414805,0.3553613,0.7877162
27.37799,1,Right,0.9196092,2.612984,1.082946,-0.2392213,0.4415155,0.3523763,0.7897266
27.38874,1,Right,0.9211275,2.609386,1.082789,-0.2367731,0.4426455,0.3504512,0.7906879
27.39985,1,Right,0.922241,2.605495,1.082484,-0.2342959,0.444189,0.3488773,0.7912561
27.41063,1,Right,0.9236132,2.601663,1.082296,-0.2318356,0.446332,0.3483833,0.7909925
27.42199,1,Right,0.9241561,2.597677,1.082756,-0.2289025,0.4468297,0.3481533,0.7916667
27.43302,1,Right,0.9252173,2.593465,1.08284,-0.2261747,0.4469475,0.3461966,0.7932407
27.44385,1,Right,0.9266484,2.589566,1.083167,-0.2238268,0.4466717,0.343748,0.7951247
27.45501,1,Right,0.9276429,2.585495,1.083173,-0.2213008,0.4470234,0.3420957,0.7963458
27.46688,1,Right,0.9287166,2.581661,1.083008,-0.218487,0.4473727,0.3356592,0.7996587
27.47746,1,Right,0.9296966,2.577471,1.083426,-0.2161681,0.4472685,0.3311063,0.8022412
27.48897,1,Right,0.9300771,2.573999,1.084041,-0.2134871,0.4472744,0.3281607,0.8041638
27.49981,1,Right,0.9308114,2.570083,1.084754,-0.2104267,0.4473449,0.3250259,0.8062018
27.51066,1,Right,0.9313571,2.566876,1.08531,-0.2077678,0.4471661,0.3236377,0.8075479
27.52163,1,Right,0.9318443,2.564378,1.085528,-0.2049437,0.4465013,0.3239822,0.8084987
27.533,1,Right,0.932521,2.562644,1.085302,-0.2024103,0.4465161,0.3261044,0.8082755
27.5442,1,Right,0.9331004,2.560542,1.085613,-0.2005655,0.4469805,0.3261938,0.8084426
27.55504,1,Right,0.9335158,2.559069,1.085497,-0.1992651,0.4473915,0.3250534,0.808996
27.56688,1,Right,0.9335915,2.557958,1.085704,-0.2001829,0.4473988,0.3235056,0.8093857
27.57788,1,Right,0.9339215,2.556589,1.085707,-0.1996137,0.4471775,0.3216684,0.8103802
27.58863,1,Right,0.9339777,2.555825,1.085741,-0.1991675,0.4467016,0.3206137,0.8111701
27.59951,1,Right,0.9339049,2.555288,1.085767,-0.1988722,0.4461494,0.3199157,0.8118217
27.61115,1,Right,0.9337877,2.555762,1.085403,-0.2001511,0.4458126,0.3195272,0.8118455
27.62254,1,Right,0.9334968,2.555648,1.085369,-0.2021225,0.44543,0.319501,0.8115773
27.63305,1,Right,0.9331595,2.555591,1.085587,-0.203093,0.4446114,0.3197633,0.8116806
27.64405,1,Right,0.9331903,2.555633,1.085723,-0.2040933,0.4435315,0.3194663,0.8121373
27.65538,1,Right,0.9331437,2.555489,1.085778,-0.2045986,0.4428134,0.3196969,0.8123113
27.66638,1,Right,0.9338768,2.555645,1.085252,-0.203414,0.4442017,0.3205496,0.8115144
27.67759,1,Right,0.9340279,2.556376,1.084856,-0.2036869,0.4439524,0.3207119,0.8115183
27.68818,1,Right,0.9341799,2.557202,1.084194,-0.2049837,0.4439512,0.3221622,0.8106174
27.70002,1,Right,0.9341142,2.55819,1.083465,-0.2071279,0.4447502,0.3255533,0.8082762
27.71075,1,Right,0.9348459,2.558559,1.082447,-0.2075606,0.4459577,0.3290605,0.8060766
27.72211,1,Right,0.9351767,2.559321,1.081627,-0.2080973,0.4463513,0.3304425,0.8051546
27.7331,1,Right,0.9361618,2.559642,1.07974,-0.2088309,0.4486607,0.3303619,0.8037128
27.74419,1,Right,0.936771,2.559922,1.078219,-0.2088967,0.4506663,0.3292943,0.8030114
27.75534,1,Right,0.9373672,2.559978,1.076125,-0.2086946,0.4527827,0.3283554,0.8022575
27.76643,1,Right,0.9380767,2.560246,1.074177,-0.2082907,0.4547972,0.3276106,0.8015271
27.77792,1,Right,0.938491,2.560523,1.071716,-0.2085399,0.4567319,0.326843,0.8006752
27.7884,1,Right,0.9391972,2.560703,1.069409,-0.2084759,0.4584772,0.3270817,0.7995961
27.79942,1,Right,0.940241,2.56089,1.066608,-0.2067493,0.4611276,0.3286534,0.797874
27.81085,1,Right,0.9412174,2.56106,1.063806,-0.2061363,0.4634101,0.3292116,0.7964789
27.8222,1,Right,0.9421815,2.561471,1.060419,-0.205258,0.4661831,0.3307139,0.7944626
27.83325,1,Right,0.9431409,2.561641,1.057058,-0.2043423,0.4684332,0.3320239,0.792827
27.84397,1,Right,0.9438946,2.562175,1.05317,-0.2037909,0.470857,0.333068,0.7910933
27.85518,1,Right,0.9452491,2.562377,1.049289,-0.203039,0.4737122,0.3333101,0.7894785
27.86641,1,Right,0.9470215,2.562369,1.044809,-0.2021541,0.4780921,0.3317271,0.7877301
27.87745,1,Right,0.9487224,2.562346,1.04033,-0.2008003,0.4823446,0.3310937,0.785748
27.88849,1,Right,0.9500236,2.562595,1.03612,-0.1995728,0.4861052,0.3309518,0.7838006
27.90003,1,Right,0.9512044,2.563214,1.031213,-0.1986944,0.4912603,0.3312079,0.7806953
27.91094,1,Right,0.9520245,2.563903,1.026964,-0.1983854,0.4941111,0.3337611,0.7778824
27.92239,1,Right,0.9530767,2.564345,1.02238,-0.1976241,0.4970182,0.3352036,0.7756006
27.93351,1,Right,0.9543449,2.56514,1.017595,-0.1970501,0.4991035,0.3386151,0.7729209
27.944,1,Right,0.9556047,2.565383,1.012667,-0.1950615,0.5026091,0.3397771,0.7706404
27.95521,1,Right,0.9564992,2.565819,1.008009,-0.1941699,0.5054348,0.3409841,0.7684813
27.96671,1,Right,0.9593035,2.565405,1.002078,-0.1929101,0.5139655,0.3363485,0.7651763
27.97769,1,Right,0.9605483,2.566069,0.9965925,-0.1921211,0.5186599,0.3372668,0.7617955
27.98829,1,Right,0.9616206,2.566497,0.9914659,-0.1911989,0.5229252,0.3378654,0.7588407
28.00002,1,Right,0.9626592,2.566828,0.9873731,-0.1904511,0.5264722,0.3394073,0.7558823
28.01108,1,Right,0.963996,2.567309,0.9817406,-0.189445,0.5306357,0.3405936,0.7526835
28.02208,1,Right,0.9654012,2.567003,0.9769632,-0.1877181,0.5343944,0.3403655,0.7505571
28.03338,1,Right,0.9667355,2.566921,0.9719468,-0.186103,0.5388531,0.3391069,0.7483378
28.04437,1,Right,0.96784,2.566906,0.9669518,-0.1847433,0.543905,0.3369363,0.7459968
28.0555,1,Right,0.9687108,2.566999,0.9623501,-0.1831614,0.5477874,0.3358902,0.7440152
28.06653,1,Right,0.9692614,2.567692,0.9578748,-0.1820437,0.5507671,0.3368914,0.7416333
28.07831,1,Right,0.9697429,2.568171,0.9532896,-0.1807696,0.5541453,0.338443,0.7387162
28.08928,1,Right,0.9703397,2.569093,0.9481764,-0.1798129,0.5574836,0.3412154,0.735154
28.10011,1,Right,0.9713258,2.569667,0.9438972,-0.1785779,0.5604432,0.3437903,0.7319984
28.11174,1,Right,0.972776,2.570404,0.9386871,-0.1779293,0.564592,0.3438373,0.7289396
28.12212,1,Right,0.9736723,2.570956,0.9336826,-0.177129,0.5691684,0.3437029,0.7256314
28.13301,1,Right,0.9741174,2.571565,0.9295862,-0.1769251,0.5731188,0.3432951,0.7227592
28.14433,1,Right,0.9750785,2.572212,0.9251262,-0.1771723,0.577064,0.3426074,0.71988
28.15549,1,Right,0.9750137,2.57309,0.9218658,-0.1768148,0.5791078,0.3436675,0.7178184
28.16697,1,Right,0.9754963,2.573973,0.9180086,-0.1774622,0.5811934,0.3441069,0.7157596
28.17789,1,Right,0.976197,2.57457,0.9141278,-0.1775999,0.5838957,0.3437393,0.7136998
28.18942,1,Right,0.9764819,2.575197,0.9104608,-0.1775633,0.5870468,0.3438593,0.7110613
28.20012,1,Right,0.9764275,2.575737,0.9075505,-0.1777783,0.5893511,0.3446178,0.7087303
28.21094,1,Right,0.9764252,2.576115,0.9048704,-0.1772557,0.5912495,0.3456827,0.7067587
28.22207,1,Right,0.9766199,2.57656,0.9019371,-0.1770252,0.5937974,0.3459514,0.7045454
28.23309,1,Right,0.9763613,2.576596,0.9001586,-0.1769162,0.5957138,0.3454046,0.7032222
28.2443,1,Right,0.9764106,2.576486,0.8990656,-0.1760815,0.5959708,0.3455285,0.703153
28.25544,1,Right,0.9764546,2.576709,0.8973143,-0.1756532,0.5967965,0.3452929,0.7026755
