Time,Gesture,Hand,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W
6.921803,1,Right,1.151247,1.921411,-0.4095181,-0.2770723,0.6245453,0.3123922,0.6599888
6.932649,1,Right,1.150723,1.921577,-0.409591,-0.2777969,0.6247379,0.3134236,0.6590121
6.943489,1,Right,1.149613,1.921983,-0.4100756,-0.2782405,0.6230779,0.3154705,0.6594199
6.95474,1,Right,1.149866,1.921686,-0.4102755,-0.2759712,0.6238172,0.3166597,0.6591044
6.966536,1,Right,1.149852,1.921324,-0.4105878,-0.273535,0.6248164,0.3175066,0.658766
11.65455,2,Right,1.083961,2.100613,-0.4113991,-0.3643819,0.4951139,0.485531,0.6215687
11.66597,2,Right,1.083954,2.097326,-0.4094504,-0.361509,0.4939493,0.4839056,0.6254284
11.67692,2,Right,1.086647,2.095133,-0.4058714,-0.3567362,0.4917928,0.4799447,0.6328762
11.68845,2,Right,1.087805,2.091878,-0.4033233,-0.3519015,0.4912451,0.477017,0.6381993
11.69917,2,Right,1.087631,2.088328,-0.4002747,-0.3465202,0.4902076,0.4697107,0.647296
11.71019,2,Right,1.08765,2.085444,-0.3964676,-0.3429376,0.4862494,0.4625244,0.6572872
11.72181,2,Right,1.0858,2.08168,-0.3908318,-0.3411934,0.4742717,0.4558381,0.6714649
11.73256,2,Right,1.085693,2.07804,-0.3859087,-0.3382232,0.4665999,0.4522133,0.6807295
11.74402,2,Right,1.08512,2.075624,-0.3798831,-0.3335162,0.4526632,0.4520285,0.6924834
11.75446,2,Right,1.084176,2.073382,-0.3749374,-0.3300848,0.443837,0.4527663,0.699325
11.766,2,Right,1.083298,2.071754,-0.3707137,-0.32701,0.4367501,0.4534088,0.7047938
11.778,2,Right,1.082054,2.068984,-0.3652466,-0.3233704,0.4295941,0.4516528,0.7119622
11.78822,2,Right,1.080977,2.067795,-0.3601435,-0.3190936,0.4259746,0.4510067,0.7164621
11.7993,2,Right,1.078734,2.06639,-0.3550278,-0.3157894,0.4206778,0.4491287,0.7222124
11.81093,2,Right,1.07648,2.065545,-0.3495814,-0.3137443,0.4143144,0.4458245,0.7287994
11.82148,2,Right,1.073703,2.06494,-0.3439914,-0.313592,0.4074772,0.4420929,0.7349668
11.83283,2,Right,1.070815,2.06447,-0.3381332,-0.3135929,0.3997242,0.4386754,0.7412448
11.84364,2,Right,1.068272,2.064416,-0.3325703,-0.3129711,0.39142,0.4371724,0.7468064
11.85468,2,Right,1.064495,2.064468,-0.3271051,-0.3109784,0.3836972,0.4357913,0.7524326
11.86585,2,Right,1.061519,2.065738,-0.3216032,-0.3086281,0.3756712,0.4396832,0.7551811
11.8775,2,Right,1.058011,2.066591,-0.3156688,-0.3064815,0.3681002,0.4408491,0.7590938
11.88786,2,Right,1.054791,2.069937,-0.3115621,-0.307262,0.3617958,0.4474362,0.7579542
11.89875,2,Right,1.050895,2.07146,-0.3062959,-0.3058228,0.3545985,0.4482473,0.7614504
11.90996,2,Right,1.04749,2.07569,-0.3025919,-0.3104532,0.3484909,0.4484048,0.7623031
11.92175,2,Right,1.043256,2.078949,-0.2975657,-0.3117226,0.3413903,0.4483147,0.7650462
11.93257,2,Right,1.039561,2.083209,-0.2942537,-0.3173255,0.3351386,0.4459083,0.766911
11.94343,2,Right,1.03569,2.087455,-0.2904985,-0.3216708,0.3282339,0.4452089,0.7684916
11.9546,2,Right,1.031475,2.09215,-0.2865197,-0.3256668,0.3212249,0.4457549,0.7694532
11.96531,2,Right,1.02809,2.096953,-0.2832,-0.3312083,0.3163605,0.451985,0.7654585
11.97698,2,Right,1.02346,2.102317,-0.2797542,-0.3348751,0.3099627,0.4550054,0.7646907
11.98784,2,Right,1.019278,2.107748,-0.2774672,-0.3389494,0.3052959,0.4618032,0.7606876
11.99923,2,Right,1.014468,2.113373,-0.2745544,-0.3422911,0.29894,0.4646263,0.7599962
12.01,2,Right,1.010638,2.120304,-0.2738166,-0.3478897,0.2956282,0.4737248,0.7531013
12.0211,2,Right,1.005887,2.126564,-0.2719365,-0.3516293,0.2899685,0.4777461,0.7510218
12.03258,2,Right,1.002147,2.133845,-0.2714935,-0.3602997,0.2874734,0.4832689,0.744308
12.04371,2,Right,0.9973485,2.140975,-0.2706765,-0.3657186,0.2828266,0.487348,0.7407773
